frame,qr,esquina,x,y
133,119,right_bottom,673,1096
133,129,left_top,647,738
133,129,left_bottom,650,687
133,129,right_top,676,763
133,129,right_bottom,681,708
134,81,left_top,399,721
134,81,left_bottom,401,681
134,81,right_top,439,730
134,81,right_bottom,440,689
134,121,left_top,466,621
134,121,left_bottom,465,577
134,121,right_top,503,630
134,121,right_bottom,503,584
134,80,left_top,401,669
134,80,left_bottom,402,628
134,80,right_top,440,677
134,80,right_bottom,442,635
134,79,left_top,401,617
134,79,left_bottom,400,576
134,79,right_top,442,623
134,79,right_bottom,442,580
134,140,left_top,528,579
134,140,left_bottom,530,530
134,140,right_top,569,588
134,140,right_bottom,571,537
134,139,left_top,524,641
134,139,left_bottom,527,593
134,139,right_top,565,651
134,139,right_bottom,567,602
134,138,left_top,520,701
134,138,left_bottom,523,655
134,138,right_top,562,713
134,138,right_bottom,565,664
134,137,left_top,517,759
134,137,left_bottom,519,714
134,137,right_top,559,772
134,137,right_bottom,561,726
134,135,left_top,510,869
134,135,left_bottom,512,827
134,135,right_top,551,886
134,135,right_bottom,553,842
134,136,left_top,513,815
134,136,left_bottom,516,772
134,136,right_top,555,830
134,136,right_bottom,558,785
134,101,left_top,584,707
134,101,left_bottom,588,658
134,101,right_top,622,724
134,101,right_bottom,626,673
134,103,left_top,575,829
134,103,left_bottom,579,783
134,103,right_top,611,850
134,103,right_bottom,615,802
134,100,left_top,588,644
134,100,left_bottom,589,594
134,100,right_top,626,658
134,100,right_bottom,627,605
134,102,left_top,581,769
134,102,left_bottom,583,721
134,102,right_top,617,788
134,102,right_bottom,621,738
134,127,left_top,651,603
134,127,left_bottom,653,545
134,127,right_top,686,620
134,127,right_bottom,689,559
134,128,left_top,650,672
134,128,left_bottom,650,619
134,128,right_top,682,694
134,128,right_bottom,685,637
135,80,left_top,401,669
135,80,left_bottom,402,627
135,80,right_top,441,677
135,80,right_bottom,443,634
135,121,left_top,466,620
135,121,left_bottom,466,576
135,121,right_top,503,629
135,121,right_bottom,503,583
135,120,left_top,466,562
135,120,left_bottom,466,516
135,120,right_top,503,569
135,120,right_bottom,503,521
135,140,left_top,528,579
135,140,left_bottom,530,529
135,140,right_top,569,587
135,140,right_bottom,571,535
135,138,left_top,521,701
135,138,left_bottom,523,654
135,138,right_top,562,713
135,138,right_bottom,565,664
135,139,left_top,524,640
135,139,left_bottom,527,592
135,139,right_top,566,650
135,139,right_bottom,567,601
135,137,left_top,518,758
135,137,left_bottom,520,714
135,137,right_top,560,772
135,137,right_bottom,561,726
135,136,left_top,514,815
135,136,left_bottom,517,771
135,136,right_top,556,830
135,136,right_bottom,558,784
135,81,left_top,400,720
135,81,left_bottom,401,680
135,81,right_top,440,729
135,81,right_bottom,441,688
135,135,left_top,511,869
135,135,left_bottom,514,826
135,135,right_top,552,885
135,135,right_bottom,554,841
135,100,left_top,588,643
135,100,left_bottom,590,593
135,100,right_top,626,657
135,100,right_bottom,627,604
135,101,left_top,585,707
135,101,left_bottom,588,658
135,101,right_top,622,724
135,101,right_bottom,626,672
135,134,left_top,504,924
135,134,left_bottom,510,881
135,134,right_top,544,941
135,134,right_bottom,550,897
135,127,left_top,651,602
135,127,left_bottom,653,544
135,127,right_top,685,619
135,127,right_bottom,689,558
135,129,left_top,647,740
135,129,left_bottom,650,687
135,129,right_top,676,764
135,129,right_bottom,681,709
135,103,left_top,577,828
135,103,left_bottom,579,782
135,103,right_top,612,849
135,103,right_bottom,615,801
135,119,left_top,639,1188
135,119,left_bottom,633,1135
135,119,right_top,684,1148
135,119,right_bottom,674,1097
136,81,left_top,403,716
136,81,left_bottom,404,676
136,81,right_top,443,725
136,81,right_bottom,443,684
136,80,left_top,405,664
136,80,left_bottom,405,623
136,80,right_top,444,673
136,80,right_bottom,445,630
136,79,left_top,405,611
136,79,left_bottom,402,570
136,79,right_top,445,618
136,79,right_bottom,445,575
136,120,left_top,468,559
136,120,left_bottom,468,512
136,120,right_top,506,565
136,120,right_bottom,506,517
136,121,left_top,469,616
136,121,left_bottom,467,572
136,121,right_top,506,625
136,121,right_bottom,505,578
136,82,left_top,400,768
136,82,left_bottom,403,728
136,82,right_top,438,778
136,82,right_bottom,442,737
136,140,left_top,530,574
136,140,left_bottom,533,524
136,140,right_top,571,583
136,140,right_bottom,574,531
136,139,left_top,527,636
136,139,left_bottom,530,588
136,139,right_top,568,646
136,139,right_bottom,570,597
136,138,left_top,523,696
136,138,left_bottom,526,650
136,138,right_top,565,709
136,138,right_bottom,568,660
136,136,left_top,517,811
136,136,left_bottom,520,767
136,136,right_top,559,826
136,136,right_bottom,562,781
136,135,left_top,514,865
136,135,left_bottom,517,823
136,135,right_top,555,882
136,135,right_bottom,557,838
136,99,left_top,593,573
136,99,left_bottom,593,521
136,99,right_top,631,584
136,99,right_bottom,633,528
136,100,left_top,591,639
136,100,left_bottom,592,589
136,100,right_top,629,653
136,100,right_bottom,630,600
136,101,left_top,588,703
136,101,left_bottom,591,654
136,101,right_top,625,719
136,101,right_bottom,629,668
136,102,left_top,584,765
136,102,left_bottom,586,717
136,102,right_top,621,783
136,102,right_bottom,624,734
136,103,left_top,580,825
136,103,left_bottom,582,778
136,103,right_top,615,846
136,103,right_bottom,618,797
136,104,left_top,574,883
136,104,left_bottom,578,838
136,104,right_top,610,906
136,104,right_bottom,614,859
136,127,left_top,653,597
136,127,left_bottom,655,540
136,127,right_top,688,615
136,127,right_bottom,691,554
136,119,left_top,642,1185
136,119,left_bottom,636,1131
136,119,right_top,687,1145
136,119,right_bottom,678,1094
137,79,left_top,407,607
137,79,left_bottom,405,567
137,79,right_top,448,614
137,79,right_bottom,447,571
137,80,left_top,407,661
137,80,left_bottom,408,619
137,80,right_top,446,669
137,80,right_bottom,448,626
137,81,left_top,406,713
137,81,left_bottom,407,672
137,81,right_top,445,721
137,81,right_bottom,446,680
137,121,left_top,472,612
137,121,left_bottom,470,567
137,121,right_top,509,620
137,121,right_bottom,508,574
137,120,left_top,471,554
137,120,left_bottom,470,507
137,120,right_top,508,560
137,120,right_bottom,508,511
137,140,left_top,533,570
137,140,left_bottom,535,519
137,140,right_top,574,578
137,140,right_bottom,575,526
137,139,left_top,530,632
137,139,left_bottom,532,584
137,139,right_top,571,642
137,139,right_bottom,574,592
137,137,left_top,524,750
137,137,left_bottom,526,705
137,137,right_top,566,764
137,137,right_bottom,568,717
137,136,left_top,520,807
137,136,left_bottom,522,763
137,136,right_top,562,821
137,136,right_bottom,565,776
137,138,left_top,526,692
137,138,left_bottom,529,646
137,138,right_top,568,704
137,138,right_bottom,571,655
137,99,left_top,596,569
137,99,left_bottom,596,515
137,99,right_top,634,579
137,99,right_bottom,636,523
137,100,left_top,594,634
137,100,left_bottom,595,584
137,100,right_top,632,648
137,100,right_bottom,633,595
137,102,left_top,587,760
137,102,left_bottom,590,712
137,102,right_top,624,779
137,102,right_bottom,627,729
137,101,left_top,591,699
137,101,left_bottom,594,649
137,101,right_top,628,715
137,101,right_bottom,632,663
137,127,left_top,656,592
137,127,left_bottom,658,534
137,127,right_top,691,609
137,127,right_bottom,694,548
137,119,left_top,645,1181
137,119,left_bottom,639,1127
137,119,right_top,691,1141
137,119,right_bottom,681,1090
137,129,left_top,654,731
137,129,left_bottom,656,679
137,129,right_top,683,755
137,129,right_bottom,687,700
137,103,left_top,583,820
137,103,left_bottom,586,774
137,103,right_top,619,841
137,103,right_bottom,622,793
138,79,left_top,409,606
138,79,left_bottom,406,565
138,79,right_top,449,613
138,79,right_bottom,448,569
138,121,left_top,473,610
138,121,left_bottom,471,566
138,121,right_top,510,619
138,121,right_bottom,510,572
138,81,left_top,407,710
138,81,left_bottom,408,671
138,81,right_top,446,720
138,81,right_bottom,447,679
138,120,left_top,472,553
138,120,left_bottom,472,505
138,120,right_top,510,558
138,120,right_bottom,510,510
138,139,left_top,531,630
138,139,left_bottom,534,582
138,139,right_top,573,640
138,139,right_bottom,575,590
138,136,left_top,522,805
138,136,left_bottom,524,761
138,136,right_top,564,820
138,136,right_bottom,567,774
138,135,left_top,519,859
138,135,left_bottom,521,817
138,135,right_top,560,876
138,135,right_bottom,562,832
138,140,left_top,534,568
138,140,left_bottom,537,518
138,140,right_top,576,576
138,140,right_bottom,578,524
138,138,left_top,528,690
138,138,left_bottom,530,644
138,138,right_top,570,702
138,138,right_bottom,573,653
138,101,left_top,592,697
138,101,left_bottom,596,647
138,101,right_top,630,713
138,101,right_bottom,634,661
138,137,left_top,525,749
138,137,left_bottom,527,704
138,137,right_top,567,761
138,137,right_bottom,569,716
138,103,left_top,584,818
138,103,left_bottom,587,772
138,103,right_top,620,840
138,103,right_bottom,623,792
138,102,left_top,588,759
138,102,left_bottom,591,711
138,102,right_top,626,778
138,102,right_bottom,629,727
138,127,left_top,658,590
138,127,left_bottom,660,532
138,127,right_top,693,607
138,127,right_bottom,696,546
139,80,left_top,410,659
139,80,left_bottom,410,617
139,80,right_top,449,667
139,80,right_bottom,450,624
139,79,left_top,409,605
139,79,left_bottom,407,565
139,79,right_top,450,612
139,79,right_bottom,450,569
139,120,left_top,473,552
139,120,left_bottom,473,504
139,120,right_top,511,558
139,120,right_bottom,511,509
139,138,left_top,529,690
139,138,left_bottom,532,643
139,138,right_top,571,702
139,138,right_bottom,574,653
139,137,left_top,526,748
139,137,left_bottom,528,703
139,137,right_top,568,762
139,137,right_bottom,570,715
139,135,left_top,520,859
139,135,left_bottom,522,816
139,135,right_top,561,875
139,135,right_bottom,563,832
139,136,left_top,523,805
139,136,left_bottom,525,761
139,136,right_top,565,820
139,136,right_bottom,567,774
139,140,left_top,536,567
139,140,left_bottom,538,517
139,140,right_top,577,575
139,140,right_bottom,578,524
139,101,left_top,593,697
139,101,left_bottom,597,647
139,101,right_top,631,712
139,101,right_bottom,635,661
139,103,left_top,586,818
139,103,left_bottom,588,772
139,103,right_top,622,840
139,103,right_bottom,624,791
139,99,left_top,599,566
139,99,left_bottom,599,513
139,99,right_top,637,577
139,99,right_bottom,639,520
139,127,left_top,660,590
139,127,left_bottom,661,531
139,127,right_top,694,607
139,127,right_bottom,697,545
139,119,left_top,647,1179
139,119,left_bottom,641,1125
139,119,right_top,693,1139
139,119,right_bottom,683,1089
139,134,left_top,513,914
139,134,left_bottom,519,871
139,134,right_top,553,932
139,134,right_bottom,559,887
139,102,left_top,590,758
139,102,left_bottom,592,710
139,102,right_top,627,777
139,102,right_bottom,630,727
139,128,left_top,658,661
139,128,left_bottom,659,606
139,128,right_top,691,682
139,128,right_bottom,693,624
140,80,left_top,409,660
140,80,left_bottom,410,619
140,80,right_top,448,668
140,80,right_bottom,450,625
140,81,left_top,408,712
140,81,left_bottom,409,672
140,81,right_top,447,721
140,81,right_bottom,448,680
140,121,left_top,474,611
140,121,left_bottom,472,566
140,121,right_top,511,619
140,121,right_bottom,510,573
140,120,left_top,473,553
140,120,left_bottom,472,506
140,120,right_top,511,559
140,120,right_bottom,511,510
140,140,left_top,535,568
140,140,left_bottom,538,518
140,140,right_top,577,577
140,140,right_bottom,579,525
140,78,left_top,407,553
140,78,left_bottom,404,510
140,78,right_top,449,558
140,78,right_bottom,448,513
140,139,left_top,532,631
140,139,left_bottom,535,582
140,139,right_top,574,641
140,139,right_bottom,575,591
140,135,left_top,520,860
140,135,left_bottom,522,818
140,135,right_top,561,877
140,135,right_bottom,563,833
140,137,left_top,526,749
140,137,left_bottom,528,704
140,137,right_top,568,763
140,137,right_bottom,570,717
140,138,left_top,528,691
140,138,left_bottom,531,645
140,138,right_top,571,703
140,138,right_bottom,574,654
140,101,left_top,593,698
140,101,left_bottom,597,648
140,101,right_top,631,713
140,101,right_bottom,634,662
140,128,left_top,659,662
140,128,left_bottom,658,607
140,128,right_top,691,682
140,128,right_bottom,693,625
140,119,left_top,647,1180
140,119,left_bottom,641,1127
140,119,right_top,692,1140
140,119,right_bottom,683,1089
140,127,left_top,659,591
140,127,left_bottom,661,533
140,127,right_top,694,608
140,127,right_bottom,697,546
140,103,left_top,585,819
140,103,left_bottom,588,773
140,103,right_top,621,841
140,103,right_bottom,624,792
141,80,left_top,407,664
141,80,left_bottom,408,622
141,80,right_top,446,671
141,80,right_bottom,448,628
141,121,left_top,472,614
141,121,left_bottom,470,570
141,121,right_top,509,623
141,121,right_bottom,508,577
141,79,left_top,407,611
141,79,left_bottom,405,569
141,79,right_top,448,617
141,79,right_bottom,447,574
141,123,left_top,472,725
141,123,left_bottom,472,683
141,123,right_top,505,738
141,123,right_bottom,505,695
141,81,left_top,406,715
141,81,left_bottom,407,675
141,81,right_top,445,724
141,81,right_bottom,446,683
141,140,left_top,533,572
141,140,left_bottom,535,523
141,140,right_top,574,580
141,140,right_bottom,577,527
141,139,left_top,530,634
141,139,left_bottom,532,586
141,139,right_top,571,644
141,139,right_bottom,573,594
141,138,left_top,526,695
141,138,left_bottom,529,648
141,138,right_top,568,706
141,138,right_bottom,571,658
141,137,left_top,523,753
141,137,left_bottom,526,708
141,137,right_top,565,766
141,137,right_bottom,567,720
141,136,left_top,520,809
141,136,left_bottom,522,765
141,136,right_top,562,824
141,136,right_bottom,564,779
141,135,left_top,517,863
141,135,left_bottom,519,821
141,135,right_top,558,880
141,135,right_bottom,560,836
141,99,left_top,596,571
141,99,left_bottom,595,518
141,99,right_top,633,581
141,99,right_bottom,636,525
141,100,left_top,594,637
141,100,left_bottom,595,586
141,100,right_top,632,650
141,100,right_bottom,632,597
141,101,left_top,590,700
141,101,left_bottom,594,651
141,101,right_top,628,717
141,101,right_bottom,632,665
141,127,left_top,656,594
141,127,left_bottom,658,536
141,127,right_top,691,612
141,127,right_bottom,694,550
141,128,left_top,655,664
141,128,left_bottom,655,611
141,128,right_top,688,686
141,128,right_bottom,690,628
141,104,left_top,577,880
141,104,left_bottom,581,836
141,104,right_top,613,904
141,104,right_bottom,617,857
141,119,left_top,643,1183
141,119,left_bottom,637,1129
141,119,right_top,688,1142
141,119,right_bottom,679,1092
141,103,left_top,583,822
141,103,left_bottom,585,776
141,103,right_top,618,843
141,103,right_bottom,621,795
142,79,left_top,407,613
142,79,left_bottom,405,571
142,79,right_top,448,618
142,79,right_bottom,448,576
142,120,left_top,470,559
142,120,left_bottom,470,512
142,120,right_top,508,565
142,120,right_bottom,508,517
142,80,left_top,407,665
142,80,left_bottom,408,624
142,80,right_top,446,673
142,80,right_bottom,448,630
142,121,left_top,472,617
142,121,left_bottom,470,572
142,121,right_top,508,625
142,121,right_bottom,508,579
142,140,left_top,533,575
142,140,left_bottom,535,525
142,140,right_top,573,583
142,140,right_bottom,576,530
142,138,left_top,526,696
142,138,left_bottom,529,650
142,138,right_top,567,708
142,138,right_bottom,570,660
142,139,left_top,530,636
142,139,left_bottom,532,588
142,139,right_top,571,646
142,139,right_bottom,573,597
142,137,left_top,523,755
142,137,left_bottom,525,710
142,137,right_top,565,768
142,137,right_bottom,566,722
142,135,left_top,517,865
142,135,left_bottom,519,823
142,135,right_top,557,882
142,135,right_bottom,560,838
142,99,left_top,595,574
142,99,left_bottom,595,521
142,99,right_top,633,584
142,99,right_bottom,634,528
142,100,left_top,594,639
142,100,left_bottom,594,589
142,100,right_top,631,653
142,100,right_bottom,632,600
142,101,left_top,590,703
142,101,left_bottom,593,654
142,101,right_top,627,719
142,101,right_bottom,631,667
142,136,left_top,520,811
142,136,left_bottom,522,767
142,136,right_top,562,826
142,136,right_bottom,564,781
142,127,left_top,655,597
142,127,left_bottom,657,539
142,127,right_top,689,614
142,127,right_bottom,692,553
142,128,left_top,655,668
142,128,left_bottom,654,613
142,128,right_top,686,688
142,128,right_bottom,688,631
143,79,left_top,408,611
143,79,left_bottom,406,571
143,79,right_top,449,618
143,79,right_bottom,448,575
143,80,left_top,407,664
143,80,left_bottom,409,623
143,80,right_top,447,672
143,80,right_bottom,448,630
143,120,left_top,471,558
143,120,left_bottom,471,512
143,120,right_top,509,565
143,120,right_bottom,509,516
143,121,left_top,472,616
143,121,left_bottom,471,572
143,121,right_top,509,625
143,121,right_bottom,508,578
143,140,left_top,533,574
143,140,left_bottom,535,524
143,140,right_top,573,582
143,140,right_bottom,576,531
143,139,left_top,529,636
143,139,left_bottom,532,588
143,139,right_top,571,646
143,139,right_bottom,572,598
143,138,left_top,526,696
143,138,left_bottom,529,650
143,138,right_top,567,708
143,138,right_bottom,570,659
143,137,left_top,523,754
143,137,left_bottom,525,709
143,137,right_top,566,768
143,137,right_bottom,566,721
143,135,left_top,517,864
143,135,left_bottom,519,822
143,135,right_top,557,881
143,135,right_bottom,560,837
143,136,left_top,520,810
143,136,left_bottom,522,767
143,136,right_top,561,825
143,136,right_bottom,565,780
143,100,left_top,594,639
143,100,left_bottom,594,588
143,100,right_top,631,652
143,100,right_bottom,632,599
143,101,left_top,590,702
143,101,left_bottom,593,653
143,101,right_top,627,719
143,101,right_bottom,630,667
143,103,left_top,581,824
143,103,left_bottom,585,778
143,103,right_top,617,845
143,103,right_bottom,620,797
143,99,left_top,595,573
143,99,left_bottom,595,520
143,99,right_top,632,584
143,99,right_bottom,634,528
143,127,left_top,655,597
143,127,left_bottom,656,539
143,127,right_top,688,614
143,127,right_bottom,692,553
143,129,left_top,652,734
143,129,left_bottom,654,682
143,129,right_top,680,759
143,129,right_bottom,684,704
143,128,left_top,653,667
143,128,left_bottom,654,613
143,128,right_top,686,688
143,128,right_bottom,687,631
143,134,left_top,510,919
143,134,left_bottom,516,876
143,134,right_top,550,937
143,134,right_bottom,556,892
144,120,left_top,473,557
144,120,left_bottom,473,511
144,120,right_top,510,563
144,120,right_bottom,511,515
144,121,left_top,474,614
144,121,left_bottom,474,571
144,121,right_top,511,623
144,121,right_bottom,511,577
144,79,left_top,411,610
144,79,left_bottom,408,569
144,79,right_top,451,616
144,79,right_bottom,450,574
144,140,left_top,535,573
144,140,left_bottom,537,523
144,140,right_top,576,581
144,140,right_bottom,578,529
144,138,left_top,528,694
144,138,left_bottom,530,648
144,138,right_top,569,707
144,138,right_bottom,572,658
144,137,left_top,525,753
144,137,left_bottom,527,708
144,137,right_top,567,766
144,137,right_bottom,568,720
144,136,left_top,522,809
144,136,left_bottom,524,765
144,136,right_top,563,824
144,136,right_bottom,566,779
144,139,left_top,532,634
144,139,left_bottom,534,587
144,139,right_top,573,645
144,139,right_bottom,574,595
144,99,left_top,597,572
144,99,left_bottom,597,519
144,99,right_top,634,582
144,99,right_bottom,636,527
144,100,left_top,595,638
144,100,left_bottom,596,587
144,100,right_top,632,651
144,100,right_bottom,633,598
144,101,left_top,591,701
144,101,left_bottom,595,652
144,101,right_top,629,718
144,101,right_bottom,632,665
144,127,left_top,656,595
144,127,left_bottom,658,538
144,127,right_top,690,612
144,127,right_bottom,693,552
144,103,left_top,584,822
144,103,left_bottom,586,776
144,103,right_top,619,843
144,103,right_bottom,622,795
144,119,left_top,641,1181
144,119,left_bottom,636,1127
144,119,right_top,686,1141
144,119,right_bottom,677,1091
145,79,left_top,413,613
145,79,left_bottom,411,572
145,79,right_top,454,618
145,79,right_bottom,453,576
145,80,left_top,412,665
145,80,left_bottom,414,624
145,80,right_top,452,673
145,80,right_bottom,453,631
145,120,left_top,476,559
145,120,left_bottom,476,513
145,120,right_top,514,565
145,120,right_bottom,514,517
145,121,left_top,477,616
145,121,left_bottom,476,573
145,121,right_top,514,625
145,121,right_bottom,513,579
145,138,left_top,531,696
145,138,left_bottom,533,650
145,138,right_top,572,708
145,138,right_bottom,575,660
145,139,left_top,535,636
145,139,left_bottom,537,589
145,139,right_top,576,646
145,139,right_bottom,577,597
145,137,left_top,528,754
145,137,left_bottom,530,709
145,137,right_top,569,767
145,137,right_bottom,571,721
145,136,left_top,524,810
145,136,left_bottom,527,767
145,136,right_top,566,825
145,136,right_bottom,568,780
145,103,left_top,586,823
145,103,left_bottom,589,778
145,103,right_top,621,845
145,103,right_bottom,625,797
145,102,left_top,591,764
145,102,left_bottom,593,716
145,102,right_top,627,783
145,102,right_bottom,630,733
145,101,left_top,595,703
145,101,left_bottom,598,653
145,101,right_top,631,719
145,101,right_bottom,635,667
145,127,left_top,659,597
145,127,left_bottom,661,539
145,127,right_top,693,614
145,127,right_bottom,696,553
145,99,left_top,600,574
145,99,left_bottom,599,521
145,99,right_top,637,584
145,99,right_bottom,639,528
145,128,left_top,658,667
145,128,left_bottom,658,613
145,128,right_top,690,688
145,128,right_bottom,692,631
146,79,left_top,414,616
146,79,left_bottom,411,576
146,79,right_top,454,623
146,79,right_bottom,453,581
146,80,left_top,413,669
146,80,left_bottom,414,628
146,80,right_top,452,677
146,80,right_bottom,454,635
146,120,left_top,476,564
146,120,left_bottom,476,517
146,120,right_top,514,570
146,120,right_bottom,514,522
146,139,left_top,535,640
146,139,left_bottom,537,593
146,139,right_top,576,650
146,139,right_bottom,577,601
146,138,left_top,531,700
146,138,left_bottom,534,654
146,138,right_top,572,712
146,138,right_bottom,576,664
146,140,left_top,538,579
146,140,left_bottom,540,529
146,140,right_top,578,587
146,140,right_bottom,579,535
146,121,left_top,477,620
146,121,left_bottom,476,577
146,121,right_top,514,629
146,121,right_bottom,514,583
146,136,left_top,525,814
146,136,left_bottom,527,771
146,136,right_top,567,829
146,136,right_bottom,569,784
146,134,left_top,515,922
146,134,left_bottom,521,880
146,134,right_top,555,940
146,134,right_bottom,561,897
146,100,left_top,598,642
146,100,left_bottom,599,593
146,100,right_top,635,657
146,100,right_bottom,636,604
146,102,left_top,591,768
146,102,left_bottom,593,720
146,102,right_top,627,786
146,102,right_bottom,630,737
146,101,left_top,594,707
146,101,left_bottom,598,657
146,101,right_top,631,723
146,101,right_bottom,635,671
146,103,left_top,587,827
146,103,left_bottom,589,781
146,103,right_top,622,848
146,103,right_bottom,625,800
146,127,left_top,658,601
146,127,left_bottom,660,543
146,127,right_top,692,618
146,127,right_bottom,695,557
146,129,left_top,656,738
146,129,left_bottom,659,686
146,129,right_top,684,763
146,129,right_bottom,688,708
147,79,left_top,414,618
147,79,left_bottom,412,577
147,79,right_top,454,624
147,79,right_bottom,453,582
147,80,left_top,414,670
147,80,left_bottom,415,629
147,80,right_top,453,679
147,80,right_bottom,454,636
147,81,left_top,413,721
147,81,left_bottom,414,682
147,81,right_top,452,730
147,81,right_bottom,452,690
147,120,left_top,476,565
147,120,left_bottom,476,519
147,120,right_top,514,571
147,120,right_bottom,514,523
147,121,left_top,477,621
147,121,left_bottom,477,578
147,121,right_top,514,631
147,121,right_bottom,514,584
147,78,left_top,411,564
147,78,left_bottom,409,522
147,78,right_top,454,570
147,78,right_bottom,453,525
147,139,left_top,535,642
147,139,left_bottom,537,594
147,139,right_top,576,651
147,139,right_bottom,577,603
147,136,left_top,526,815
147,136,left_bottom,528,772
147,136,right_top,567,830
147,136,right_bottom,569,785
147,138,left_top,531,701
147,138,left_bottom,534,655
147,138,right_top,573,713
147,138,right_bottom,575,665
147,135,left_top,523,869
147,135,left_bottom,525,827
147,135,right_top,563,886
147,135,right_bottom,566,842
147,137,left_top,529,759
147,137,left_bottom,530,714
147,137,right_top,570,772
147,137,right_bottom,572,727
147,140,left_top,538,580
147,140,left_bottom,540,531
147,140,right_top,578,588
147,140,right_bottom,580,537
147,102,left_top,591,769
147,102,left_bottom,594,722
147,102,right_top,628,788
147,102,right_bottom,630,738
147,101,left_top,594,707
147,101,left_bottom,598,659
147,101,right_top,632,724
147,101,right_bottom,635,673
147,103,left_top,588,829
147,103,left_bottom,590,783
147,103,right_top,622,850
147,103,right_bottom,625,802
147,99,left_top,599,579
147,99,left_bottom,599,527
147,99,right_top,637,590
147,99,right_bottom,638,534
147,127,left_top,658,602
147,127,left_bottom,660,545
147,127,right_top,692,619
147,127,right_bottom,695,559
147,128,left_top,657,672
147,128,left_bottom,657,618
147,128,right_top,690,693
147,128,right_bottom,691,636
147,129,left_top,656,739
147,129,left_bottom,658,687
147,129,right_top,684,764
147,129,right_bottom,689,709
148,80,left_top,415,669
148,80,left_bottom,415,629
148,80,right_top,453,678
148,80,right_bottom,455,635
148,79,left_top,414,617
148,79,left_bottom,412,576
148,79,right_top,455,623
148,79,right_bottom,454,581
148,81,left_top,414,720
148,81,left_bottom,414,681
148,81,right_top,453,730
148,81,right_bottom,453,689
148,121,left_top,478,621
148,121,left_bottom,476,577
148,121,right_top,515,630
148,121,right_bottom,514,583
148,139,left_top,536,641
148,139,left_bottom,538,593
148,139,right_top,576,651
148,139,right_bottom,578,602
148,138,left_top,532,701
148,138,left_bottom,534,654
148,138,right_top,574,712
148,138,right_bottom,577,664
148,136,left_top,527,815
148,136,left_bottom,529,771
148,136,right_top,568,829
148,136,right_bottom,571,785
148,140,left_top,538,579
148,140,left_bottom,540,530
148,140,right_top,578,587
148,140,right_bottom,581,536
148,120,left_top,477,564
148,120,left_bottom,476,518
148,120,right_top,514,570
148,120,right_bottom,514,522
148,100,left_top,599,643
148,100,left_bottom,599,593
148,100,right_top,635,657
148,100,right_bottom,636,604
148,127,left_top,658,601
148,127,left_bottom,660,544
148,127,right_top,692,619
148,127,right_bottom,695,558
148,119,left_top,646,1186
148,119,left_bottom,642,1133
148,119,right_top,692,1146
148,119,right_bottom,683,1096
148,103,left_top,589,828
148,103,left_bottom,591,782
148,103,right_top,624,849
148,103,right_bottom,626,801
148,128,left_top,659,671
148,128,left_bottom,658,618
148,128,right_top,690,692
148,128,right_bottom,692,635
148,129,left_top,657,739
148,129,left_bottom,659,687
148,129,right_top,685,763
148,129,right_bottom,689,708
149,80,left_top,417,662
149,80,left_bottom,417,621
149,80,right_top,456,671
149,80,right_bottom,457,628
149,79,left_top,416,609
149,79,left_bottom,414,569
149,79,right_top,457,616
149,79,right_bottom,456,573
149,81,left_top,416,714
149,81,left_bottom,416,674
149,81,right_top,455,723
149,81,right_bottom,455,682
149,120,left_top,478,556
149,120,left_bottom,478,510
149,120,right_top,516,562
149,120,right_bottom,516,514
149,121,left_top,480,614
149,121,left_bottom,479,570
149,121,right_top,517,622
149,121,right_bottom,516,576
149,139,left_top,538,634
149,139,left_bottom,540,585
149,139,right_top,579,643
149,139,right_bottom,579,594
149,138,left_top,535,694
149,138,left_bottom,537,647
149,138,right_top,576,705
149,138,right_bottom,579,657
149,135,left_top,528,862
149,135,left_bottom,529,819
149,135,right_top,568,878
149,135,right_bottom,570,834
149,136,left_top,530,807
149,136,left_bottom,532,764
149,136,right_top,571,822
149,136,right_bottom,573,777
149,140,left_top,540,571
149,140,left_bottom,542,522
149,140,right_top,580,579
149,140,right_bottom,583,528
149,101,left_top,598,700
149,101,left_bottom,601,650
149,101,right_top,635,716
149,101,right_bottom,638,664
149,103,left_top,592,820
149,103,left_bottom,594,775
149,103,right_top,627,842
149,103,right_bottom,629,794
149,137,left_top,532,751
149,137,left_bottom,534,706
149,137,right_top,574,765
149,137,right_bottom,575,719
149,127,left_top,661,593
149,127,left_bottom,662,536
149,127,right_top,695,611
149,127,right_bottom,697,550
149,119,left_top,651,1180
149,119,left_bottom,646,1126
149,119,right_top,696,1139
149,119,right_bottom,687,1089
0,140,left_top,180,507
0,140,left_bottom,175,455
0,140,right_top,219,498
0,140,right_bottom,215,447
0,120,left_top,111,519
0,120,left_bottom,106,464
0,120,right_top,154,508
0,120,right_bottom,150,455
0,121,left_top,117,586
0,121,left_bottom,113,535
0,121,right_top,158,573
0,121,right_bottom,155,523
0,80,left_top,65,689
0,80,left_bottom,61,635
0,80,right_top,101,669
0,80,right_bottom,96,618
0,122,left_top,123,650
0,122,left_bottom,117,601
0,122,right_top,166,635
0,122,right_bottom,161,587
0,123,left_top,129,711
0,123,left_bottom,124,664
0,123,right_top,171,694
0,123,right_bottom,167,649
0,124,left_top,139,770
0,124,left_bottom,132,724
0,124,right_top,179,751
0,124,right_bottom,173,707
0,125,left_top,148,826
0,125,left_bottom,141,783
0,125,right_top,187,806
